x1,x2,x3,y
0.1936328483771538,-1.6308492324351012,-1.1951630801031998,-6.784442822832221
0.8837890365872553,0.6797650174178466,-0.6402433659084887,7.1570136956003045
-0.001048796567280681,0.4455735537761861,0.4684043358472779,3.3333823446903708
0.8762421961143501,0.256485627221562,-0.09482833896849817,5.970074101976384
-0.25884806478784556,1.0557428005332512,-2.2508542750785376,4.946159426956578
-0.13865532509133732,0.03300010398406011,-1.4253489608701877,0.5602320410827896
0.33281361313804664,-0.651281012443394,0.8624447963157468,-0.23657841905666466
-0.1255920840343272,0.6691532407894528,1.2188436051712233,4.292341449945206
0.3829295827134724,-0.8757211434228455,-1.5143186317046384,-1.8982852827856793
1.7533841175163727,-0.11129219318751944,-0.6885649476343216,5.44668820076779
0.14425708806082496,-0.19141133048264922,0.8521422642126877,-0.34832297365859755
0.03392818243710029,0.013749583618419497,-0.7145797210329641,1.254264837514769
0.4695680987474934,-1.0338667223549824,0.6658894397639671,-2.7061222716216586
1.5239375129901318,-1.5246860380991518,-2.466229231351318,-2.6652936786476507
0.6168787551543194,2.547897815483126,-1.0009248488718936,15.248512011988307
-1.2506957588019882,0.5889689337804737,-0.8407215900583078,0.15673555263278996
-0.5060254839367364,-0.34811746668377785,0.5320020862917986,-2.731039596759487
-0.40530236139311865,0.2778828400801602,-0.17653325889357535,1.1243721322953362
-0.8446711036516033,-0.31982625774322104,-0.9503996651679186,-3.0854030859361883
0.006514985869748843,-1.1238662275656366,-1.092894369295243,-4.581993061691194
1.4569618153052555,-0.05318422030534141,-0.05390202547204295,4.851818515231902
0.511536419917619,-0.4208570025488712,-0.22853536747815809,0.7271982829014123
0.4251487353319089,0.2824158422444015,-1.1592967269324297,4.133108894358899
0.8333425966696618,-0.590434943289043,-1.0560789503141859,0.7082772258470524
-0.9004750699990517,-0.3905453443553229,1.6273002546230673,-4.0632670454689235
-1.1755359049207805,0.16007589253434076,-2.1378243580905774,-1.3604021101979176
-0.0015669331451969059,0.8995664174760071,-0.23666332206145513,5.242411278710919
-0.6293549238833419,0.23151106405853766,0.7001517511506504,0.7090708577866554
0.6636575710174066,1.9724738539297917,0.20916747233627678,12.317448274262455
-0.5924100997529326,-0.12597918998664273,-0.07249854561981205,-0.9498926476276208
0.10873738347811868,-0.03002781322943489,0.1739659388962034,1.1660413569794414
-1.6708500606151127,0.8296289560400428,-0.5747392689210323,-0.48877984681233166
-1.1731586964470246,0.6377511596414357,1.317326007386082,0.5123299728826806
0.4930281494994427,0.16115931384552032,-0.9322203053719521,3.3119321571117015
2.8715673378134987,0.8802586206615082,-1.1392946703429758,14.152390786330264
-0.7796379162397445,0.08697924857190435,-1.5547311319959862,-1.3951115683302007
0.16863040701051427,-0.4590715557127591,1.2262706003162174,-1.3431530811148489
0.9621546636282469,-2.7112854374347726,0.04170258602731257,-9.570170929865583
-1.6174674995236882,1.109637999248523,0.16810586912782435,1.4624126892316494
0.5484054521869972,-1.065124728803299,1.8284302379955002,-2.562654481590391
2.020073367150445,-1.0647710426262125,0.37281512186631627,2.116124649559463
-0.6733024283901868,-0.0235699368607321,-1.2656369792245639,-1.962150652649695
1.8671455145806186,-0.969179511082668,-0.2960838149974946,1.8827330465873242
0.5014829311105223,-0.6475606784161285,-0.23931242973230216,-0.12103111498120933
-0.5636398464269645,-0.13346075483629405,-1.1705426351003028,-1.5069867356476003
-0.43798807560230063,-0.20689292471224427,-0.33372600380413486,-1.7538361419869082
0.05668995489379499,-0.2931022193567212,0.7532114084393808,0.08068068148757535
-0.3231959257858299,-0.13664959629588416,-0.6647813359958524,-0.5261125007328398
-0.526514840115237,-1.2644927908197123,0.5187849208779641,-6.454066939055492
-1.142518017652492,-0.7458563981883249,0.35924465201120453,-6.329443898924741
0.40257336594453236,-0.400114751005071,-2.0192658104888017,-0.5337627940528633
0.42051328729557524,0.2595634588920596,-1.4123812154717754,3.5043517739913983
0.770322082794496,-0.7010998004334262,-1.1261881161533005,-0.41744683028925933
0.09573071096425678,-0.17847043139921506,0.20262400099114752,0.7825018869204821
-1.6057480583244386,1.8122301162723733,-0.602658614543728,5.340722830577128
-1.539659308496411,0.6188421885671495,-0.3548041301011767,-1.3401915988710362
0.32485848577290377,-0.33960843062503854,-0.059740360479920165,-0.3210482358580812
0.24577284373863384,-0.7466528839828983,0.6787395958595579,-1.5540513704049626
-0.46990009907954344,-0.8696871441704723,0.07703242182250279,-4.418253509382068
0.44504127849104197,-0.2290793416186396,-0.8625197870795628,0.8696054444256835
0.6197855663086329,-1.7603287921227768,-1.0308641360355328,-5.942811659971626
0.03952289053338441,-1.3610593983050674,0.027994264249169242,-5.463941543037091
-0.05486311801846381,0.8987397888581683,-0.9147903518132915,5.563311758159089
-0.6259065236416427,0.3331816847010001,-2.4575635902058073,1.2263099506372475
3.1000422989145844,-0.698650730461769,-0.7298350527255578,6.93511605804569
0.8611275109037129,-0.03983184143568413,-1.779428618703591,3.336809156048469
0.6269273800926122,0.8553778339992086,-0.4499462734759413,7.028247277879957
-0.2816003582920249,0.48598459725939197,-0.9087802499144495,3.112993311687511
0.4383885642069085,0.199298510444498,-0.674932615775918,2.1862311073039464
-1.3921018738118445,-0.22560583076108617,-0.8754222582601685,-4.373662437786632
1.0014102256801642,0.14408536849992318,0.7820845225598966,4.741157571532138
0.13462193534445818,0.26290111708503067,-0.7829989172303806,2.005696911023434
0.6680474265721447,1.7846982743070243,-0.3096875555175417,12.094040457820578
